"집계일자","집계시","영업소코드","입출구구분코드","TCS하이패스구분코드","고속도로운영기관구분코드","영업형태구분코드","1종교통량","2종교통량","3종교통량","4종교통량","5종교통량","6종교통량","총교통량",
"20230210","14","604 ","0","1","01","0","17","2","3","0","0","0","22",
"20230210","14","604 ","0","2","01","0","134","3","6","1","4","5","153",
"20230210","14","604 ","1","1","01","0","17","1","1","2","0","2","23",
"20230210","14","604 ","1","2","01","0","99","3","3","4","10","5","124",
"20230210","14","605 ","0","1","01","0","7","0","1","4","0","0","12",
"20230210","14","605 ","0","2","01","0","44","4","4","5","7","1","65",
"20230210","14","605 ","1","1","01","0","2","0","2","1","0","1","6",
"20230210","14","605 ","1","2","01","0","32","1","3","3","15","0","54",
"20230210","14","606 ","0","1","01","0","30","1","8","4","2","0","45",
"20230210","14","606 ","0","2","01","0","193","6","9","11","26","6","251",
"20230210","14","606 ","1","1","01","0","25","1","5","5","1","0","37",
"20230210","14","606 ","1","2","01","0","149","6","4","16","16","7","198",
"20230210","14","607 ","0","1","01","0","27","1","10","9","2","0","49",
"20230210","14","607 ","0","2","01","0","191","2","3","1","4","1","202",
"20230210","14","607 ","1","1","01","0","21","0","8","9","0","3","41",
"20230210","14","607 ","1","2","01","0","166","3","13","18","13","5","218",
"20230210","14","608 ","0","2","01","0","1496","24","52","49","90","29","1740",
"20230210","14","608 ","1","2","01","0","1496","24","52","49","90","29","1740",
"20230210","14","612 ","0","2","01","0","2088","41","95","82","120","47","2473",
"20230210","14","612 ","1","2","01","0","2088","41","95","82","120","47","2473",
"20230210","14","613 ","0","1","01","0","66","2","31","18","12","3","132",
"20230210","14","613 ","0","2","01","0","872","36","46","51","143","27","1175",
"20230210","14","613 ","1","1","01","0","71","3","31","31","5","7","148",
"20230210","14","613 ","1","2","01","0","807","23","32","51","93","22","1028",
"20230210","14","618 ","0","2","01","0","1467","22","64","38","85","28","1704",
"20230210","14","618 ","1","2","01","0","1467","22","64","38","85","28","1704",
"20230210","14","621 ","0","1","02","0","121","2","5","12","4","3","147",
"20230210","14","621 ","0","2","02","0","735","20","23","14","37","23","852",
"20230210","14","621 ","1","1","02","0","121","4","10","8","1","11","155",
"20230210","14","621 ","1","2","02","0","793","21","26","19","30","31","920",
"20230210","14","622 ","0","2","02","0","1448","42","21","45","74","48","1678",
"20230210","14","622 ","1","2","02","0","1448","42","21","45","74","48","1678",
"20230210","14","623 ","0","1","02","0","98","3","5","2","0","3","111",
"20230210","14","623 ","0","2","02","0","772","14","7","9","10","34","846",
"20230210","14","623 ","1","1","02","0","102","3","5","5","1","12","128",
"20230210","14","623 ","1","2","02","0","847","16","7","4","25","30","929",
"20230210","14","624 ","0","1","02","0","47","3","9","3","1","0","63",
"20230210","14","624 ","0","2","02","0","296","13","6","5","7","12","339",
"20230210","14","624 ","1","1","02","0","45","2","5","6","0","5","63",
"20230210","14","624 ","1","2","02","0","271","8","4","5","15","13","316",
"20230210","14","625 ","0","1","02","0","58","2","8","4","2","0","74",
"20230210","14","625 ","0","2","02","0","386","11","13","12","14","6","442",
"20230210","14","625 ","1","1","02","0","55","4","11","3","0","5","78",
"20230210","14","625 ","1","2","02","0","383","10","8","10","9","10","430",
"20230210","14","626 ","0","1","02","0","65","7","6","10","0","2","90",
"20230210","14","626 ","0","2","02","0","423","11","12","19","34","20","519",
"20230210","14","626 ","1","1","02","0","63","6","12","5","2","7","95",
"20230210","14","626 ","1","2","02","0","440","17","14","13","32","14","530",
"20230210","14","627 ","0","1","02","0","57","1","7","3","0","0","68",
"20230210","14","627 ","0","2","02","0","269","12","3","3","9","13","309",
"20230210","14","627 ","1","1","02","0","30","1","8","4","0","6","49",
"20230210","14","627 ","1","2","02","0","252","14","4","9","11","14","304",
"20230210","14","628 ","0","1","02","0","25","3","5","4","0","0","37",
"20230210","14","628 ","0","2","02","0","175","13","6","10","13","6","223",
"20230210","14","628 ","1","1","02","0","14","3","12","2","2","3","36",
"20230210","14","628 ","1","2","02","0","159","16","13","11","13","4","216",
"20230210","14","629 ","0","2","02","0","1624","46","30","34","156","48","1938",
"20230210","14","629 ","1","2","02","0","1624","46","30","34","156","48","1938",
"20230210","14","641 ","0","1","08","0","150","4","16","9","9","4","192",
"20230210","14","641 ","0","2","08","0","1019","35","32","24","82","48","1240",
"20230210","14","641 ","1","1","08","0","143","6","13","16","5","13","196",
"20230210","14","641 ","1","2","08","0","972","29","41","18","80","50","1190",
"20230210","14","642 ","0","1","08","0","35","1","13","5","0","0","54",
"20230210","14","642 ","0","2","08","0","252","10","17","12","22","7","320",
"20230210","14","642 ","1","1","08","0","35","1","19","15","2","5","77",
"20230210","14","642 ","1","2","08","0","314","9","15","8","31","5","382",
"20230210","14","643 ","0","1","08","0","140","5","24","34","24","1","228",
"20230210","14","643 ","0","2","08","0","960","20","26","40","323","46","1415",
"20230210","14","643 ","1","1","08","0","82","10","38","43","25","9","207",
"20230210","14","643 ","1","2","08","0","623","16","34","27","242","30","972",
"20230210","14","644 ","0","1","08","0","25","1","7","1","1","0","35",
"20230210","14","644 ","0","2","08","0","184","8","2","3","19","7","223",
"20230210","14","644 ","1","1","08","0","15","0","4","4","3","2","28",
"20230210","14","644 ","1","2","08","0","175","4","2","6","15","13","215",
"20230210","14","645 ","0","1","08","0","36","2","11","10","4","1","64",
"20230210","14","645 ","0","2","08","0","430","12","10","6","19","19","496",
"20230210","14","645 ","1","1","08","0","47","0","4","4","1","5","61",
"20230210","14","645 ","1","2","08","0","407","13","7","8","25","11","471",
"20230210","14","646 ","0","1","08","0","104","2","7","4","4","0","121",
"20230210","14","646 ","0","2","08","0","562","2","2","19","76","25","686",
"20230210","14","646 ","1","1","08","0","47","0","2","1","2","11","63",
"20230210","14","646 ","1","2","08","0","383","0","2","2","6","16","409",
"20230210","14","647 ","0","1","08","0","27","0","0","0","0","0","27",
"20230210","14","647 ","0","2","08","0","222","0","2","2","0","2","228",
"20230210","14","647 ","1","1","08","0","26","1","1","0","0","1","29",
"20230210","14","647 ","1","2","08","0","219","5","1","2","1","9","237",
"20230210","14","648 ","0","1","08","0","107","3","3","6","8","2","129",
"20230210","14","648 ","0","2","08","0","1136","11","10","8","33","49","1247",
"20230210","14","648 ","1","1","08","0","127","1","3","10","3","16","160",
"20230210","14","648 ","1","2","08","0","1353","10","12","17","96","63","1551",
"20230210","14","651 ","0","1","10","0","234","0","12","5","5","3","259",
"20230210","14","651 ","0","2","10","0","2638","39","52","17","22","102","2870",
"20230210","14","651 ","1","1","10","0","188","3","17","9","0","23","240",
"20230210","14","651 ","1","2","10","0","2051","39","57","37","15","109","2308",
"20230210","14","652 ","0","1","10","0","125","5","8","7","0","4","149",
"20230210","14","652 ","0","2","10","0","1355","31","38","36","16","75","1551",
"20230210","14","652 ","1","1","10","0","125","2","12","4","3","22","168",
"20230210","14","652 ","1","2","10","0","1433","31","28","18","15","61","1586",
"20230210","14","653 ","0","1","10","0","21","0","0","0","0","2","23",
"20230210","14","653 ","0","2","10","0","249","2","1","0","0","14","266",
"20230210","14","653 ","1","1","10","0","20","0","0","0","0","2","22",
"20230210","14","653 ","1","2","10","0","268","1","2","1","2","11","285",
"20230210","14","654 ","0","1","10","0","39","0","1","2","0","1","43",
"20230210","14","654 ","0","2","10","0","336","4","4","2","1","17","364",
"20230210","14","654 ","1","1","10","0","51","0","0","1","0","5","57",
"20230210","14","654 ","1","2","10","0","461","2","3","1","1","20","488",
"20230210","14","655 ","0","1","10","0","17","2","1","1","1","1","23",
"20230210","14","655 ","0","2","10","0","222","4","5","0","0","7","238",
"20230210","14","655 ","1","1","10","0","27","0","0","0","0","0","27",
"20230210","14","655 ","1","2","10","0","280","4","7","1","2","4","298",
"20230210","14","656 ","0","1","10","0","10","1","0","1","0","0","12",
"20230210","14","656 ","0","2","10","0","188","1","3","2","5","6","205",
"20230210","14","656 ","1","1","10","0","26","1","0","0","2","2","31",
"20230210","14","656 ","1","2","10","0","217","2","5","1","6","5","236",
"20230210","14","657 ","0","2","10","0","1618","20","24","5","16","51","1734",
"20230210","14","657 ","1","2","10","0","1618","20","24","5","16","51","1734",
"20230210","14","658 ","0","1","10","0","3","0","1","1","0","0","5",
"20230210","14","658 ","0","2","10","0","33","1","3","0","0","0","37",
"20230210","14","658 ","1","1","10","0","4","0","0","0","0","1","5",
"20230210","14","658 ","1","2","10","0","36","0","1","0","5","3","45",
"20230210","14","671 ","0","1","11","0","98","10","8","8","2","12","138",
"20230210","14","671 ","0","2","11","0","1166","38","26","24","44","53","1351",
"20230210","14","671 ","1","1","11","0","138","9","16","13","7","19","202",
"20230210","14","671 ","1","2","11","0","1580","31","38","27","54","89","1819",
"20230210","14","672 ","0","1","11","0","35","5","4","12","2","1","59",
"20230210","14","672 ","0","2","11","0","549","28","13","14","27","35","666",
"20230210","14","672 ","1","1","11","0","27","7","6","10","1","3","54",
"20230210","14","672 ","1","2","11","0","352","36","20","27","13","17","465",
"20230210","14","673 ","0","1","11","0","88","10","10","7","0","7","122",
"20230210","14","673 ","0","2","11","0","1127","27","44","29","23","70","1320",
"20230210","14","673 ","1","1","11","0","96","3","7","13","1","14","134",
"20230210","14","673 ","1","2","11","0","984","33","22","20","15","48","1122",
"20230210","14","675 ","0","1","11","0","89","8","16","6","0","3","122",
"20230210","14","675 ","0","2","11","0","931","29","26","19","21","56","1082",
"20230210","14","675 ","1","1","11","0","116","4","16","8","2","14","160",
"20230210","14","675 ","1","2","11","0","1274","32","20","21","32","57","1436",
"20230210","14","676 ","0","1","11","0","42","3","14","3","1","1","64",
"20230210","14","676 ","0","2","11","0","536","23","19","17","24","33","652",
"20230210","14","676 ","1","1","11","0","43","3","12","8","2","10","78",
"20230210","14","676 ","1","2","11","0","441","28","17","26","19","29","560",
"20230210","14","677 ","0","1","11","0","309","9","31","21","7","0","377",
"20230210","14","677 ","0","2","11","0","2979","85","60","65","82","121","3392",
"20230210","14","677 ","1","1","11","0","165","12","37","21","9","34","278",
"20230210","14","677 ","1","2","11","0","1819","57","58","65","83","102","2184",
"20230210","14","681 ","0","2","18","0","1219","99","217","135","278","41","1989",
"20230210","14","681 ","1","2","18","0","1219","99","217","135","278","41","1989",
"20230210","14","682 ","0","1","18","0","44","10","35","14","10","0","113",
"20230210","14","682 ","0","2","18","0","431","53","35","38","83","21","661",
"20230210","14","682 ","1","1","18","0","32","1","36","17","3","2","91",
"20230210","14","682 ","1","2","18","0","359","63","39","32","68","11","572",
"20230210","14","683 ","0","1","18","0","114","10","32","22","6","4","188",
"20230210","14","683 ","0","2","18","0","918","65","33","29","144","37","1226",
"20230210","14","683 ","1","1","18","0","78","11","40","12","4","9","154",
"20230210","14","683 ","1","2","18","0","700","62","27","22","128","42","981",
"20230210","14","684 ","0","1","18","0","74","10","58","27","10","1","180",
"20230210","14","684 ","0","2","18","0","821","97","43","71","155","60","1247",
"20230210","14","684 ","1","1","18","0","83","14","60","21","10","3","191",
"20230210","14","684 ","1","2","18","0","796","93","50","85","142","46","1212",
"20230210","14","685 ","0","1","18","0","131","9","65","41","21","1","268",
"20230210","14","685 ","0","2","18","0","1190","98","71","88","237","67","1751",
"20230210","14","685 ","1","1","18","0","130","17","50","39","10","15","261",
"20230210","14","685 ","1","2","18","0","1512","121","84","64","284","84","2149",
"20230210","14","701 ","0","1","00","0","27","1","1","1","0","0","30",
"20230210","14","701 ","0","2","00","0","267","3","7","1","4","17","299",
"20230210","14","701 ","1","1","00","0","32","0","2","1","0","5","40",
"20230210","14","701 ","1","2","00","0","285","2","6","0","7","14","314",
"20230210","14","702 ","0","1","00","0","47","5","1","0","0","0","53",
"20230210","14","702 ","0","2","00","0","370","3","10","3","8","11","405",
"20230210","14","702 ","1","1","00","0","62","0","1","3","0","6","72",
"20230210","14","702 ","1","2","00","0","589","2","7","1","8","14","621",
"20230210","14","703 ","0","1","00","0","28","0","0","0","1","0","29",
"20230210","14","703 ","0","2","00","0","192","2","9","0","4","11","218",
"20230210","14","703 ","1","1","00","0","22","0","0","2","0","2","26",
"20230210","14","703 ","1","2","00","0","144","1","4","1","2","7","159",
"20230210","14","704 ","0","1","00","0","18","2","1","0","0","0","21",
"20230210","14","704 ","0","2","00","0","235","2","8","1","22","5","273",
"20230210","14","704 ","1","1","00","0","30","0","1","0","0","0","31",
"20230210","14","704 ","1","2","00","0","202","0","9","3","10","4","228",
"20230210","14","705 ","0","1","00","0","24","0","16","10","0","0","50",
"20230210","14","705 ","0","2","00","0","394","32","20","33","27","13","519",
"20230210","14","705 ","1","1","00","0","20","1","11","7","0","2","41",
"20230210","14","705 ","1","2","00","0","225","11","11","31","16","6","300",
"20230210","14","706 ","0","1","00","0","29","0","9","5","7","0","50",
"20230210","14","706 ","0","2","00","0","237","3","13","5","30","8","296",
"20230210","14","706 ","1","1","00","0","34","1","5","6","3","6","55",
"20230210","14","706 ","1","2","00","0","252","5","12","5","25","8","307",
"20230210","14","707 ","0","1","00","0","37","3","6","10","11","0","67",
"20230210","14","707 ","0","2","00","0","518","9","15","8","119","20","689",
"20230210","14","707 ","1","1","00","0","88","1","10","14","14","13","140",
"20230210","14","707 ","1","2","00","0","432","9","18","4","139","18","620",
"20230210","14","708 ","0","1","00","0","26","0","2","1","0","0","29",
"20230210","14","708 ","0","2","00","0","166","1","1","3","19","2","192",
"20230210","14","708 ","1","1","00","0","18","0","1","0","0","3","22",
"20230210","14","708 ","1","2","00","0","153","0","1","1","9","3","167",
"20230210","14","710 ","1","2","00","0","207","13","29","8","42","6","305",
"20230210","14","711 ","0","2","00","0","34","0","2","0","0","0","36",
"20230210","14","711 ","1","2","00","0","14","1","0","0","2","1","18",
"20230210","14","712 ","0","1","00","0","13","1","2","0","2","0","18",
"20230210","14","712 ","0","2","00","0","76","2","0","2","4","4","88",
"20230210","14","712 ","1","1","00","0","5","0","0","3","1","0","9",
"20230210","14","712 ","1","2","00","0","67","2","3","5","6","0","83",
"20230210","14","713 ","0","1","00","0","7","0","1","0","2","0","10",
"20230210","14","713 ","0","2","00","0","59","1","0","2","6","0","68",
"20230210","14","713 ","1","1","00","0","10","0","3","1","3","1","18",
"20230210","14","713 ","1","2","00","0","57","3","3","1","1","1","66",
"20230210","14","714 ","0","1","00","0","8","0","1","1","0","0","10",
"20230210","14","714 ","0","2","00","0","50","1","1","1","3","1","57",
"20230210","14","714 ","1","1","00","0","7","0","1","0","0","1","9",
"20230210","14","714 ","1","2","00","0","39","0","0","1","3","0","43",
"20230210","14","715 ","0","1","00","0","20","0","0","0","0","1","21",
"20230210","14","715 ","0","2","00","0","98","1","2","2","5","2","110",
"20230210","14","715 ","1","1","00","0","20","0","1","2","0","0","23",
"20230210","14","715 ","1","2","00","0","108","0","2","0","8","2","120",
"20230210","14","716 ","0","1","00","0","30","1","3","0","0","0","34",
"20230210","14","716 ","0","2","00","0","176","1","2","0","3","4","186",
"20230210","14","716 ","1","1","00","0","18","0","1","2","0","2","23",
"20230210","14","716 ","1","2","00","0","142","1","2","1","1","2","149",
"20230210","14","718 ","0","1","00","0","28","0","10","3","1","0","42",
"20230210","14","718 ","0","2","00","0","193","8","8","7","19","2","237",
"20230210","14","718 ","1","1","00","0","17","0","7","5","1","1","31",
"20230210","14","718 ","1","2","00","0","156","5","11","13","19","4","208",
"20230210","14","719 ","0","1","00","0","15","0","11","9","0","0","35",
"20230210","14","719 ","0","2","00","0","119","7","10","16","8","2","162",
"20230210","14","719 ","1","1","00","0","24","1","16","6","0","0","47",
"20230210","14","719 ","1","2","00","0","151","13","10","31","33","3","241",
"20230210","14","720 ","1","2","00","0","187","12","27","8","25","9","268",
"20230210","14","722 ","0","1","00","0","13","1","8","5","0","1","28",
"20230210","14","722 ","0","2","00","0","102","11","9","8","34","3","167",
"20230210","14","722 ","1","1","00","0","12","2","12","7","6","1","40",
"20230210","14","722 ","1","2","00","0","95","12","6","15","22","1","151",
"20230210","14","723 ","0","2","00","0","263","4","2","0","0","10","279",
"20230210","14","723 ","1","2","00","0","269","5","1","0","6","8","289",
"20230210","14","724 ","0","2","00","0","13","1","0","0","0","1","15",
"20230210","14","724 ","1","2","00","0","11","1","0","0","0","0","12",
"20230210","14","725 ","0","2","00","0","9","0","0","0","0","0","9",
"20230210","14","725 ","1","2","00","0","27","0","0","0","0","0","27",
"20230210","14","729 ","0","2","00","0","79","3","1","0","0","1","84",
"20230210","14","729 ","1","2","00","0","10","2","0","0","0","1","13",
"20230210","14","730 ","0","2","00","0","344","9","0","0","0","25","378",
"20230210","14","730 ","1","2","00","0","440","17","2","1","2","17","479",
"20230210","14","731 ","0","2","00","0","137","4","0","0","0","10","151",
"20230210","14","731 ","1","2","00","0","166","3","1","0","0","10","180",
"20230210","14","732 ","1","2","00","0","55","1","0","0","0","0","56",
"20230210","14","733 ","0","2","00","0","211","8","0","0","0","1","220",
"20230210","14","733 ","1","2","00","0","120","11","1","0","0","4","136",
"20230210","14","734 ","1","2","00","0","16","1","0","0","0","0","17",
"20230210","14","735 ","0","2","00","0","149","3","0","0","0","4","156",
"20230210","14","735 ","1","2","00","0","151","2","0","0","0","4","157",
"20230210","14","736 ","0","2","00","0","175","16","1","0","0","7","199",
"20230210","14","736 ","1","2","00","0","93","15","0","0","0","3","111",
"20230210","14","741 ","0","1","00","0","46","0","0","0","0","0","46",
"20230210","14","741 ","0","2","00","0","523","14","56","21","28","20","662",
"20230210","14","741 ","1","1","00","0","38","1","14","2","0","7","62",
"20230210","14","741 ","1","2","00","0","381","15","16","23","26","24","485",
"20230210","14","742 ","0","1","00","0","16","2","22","22","18","0","80",
"20230210","14","742 ","0","2","00","0","482","16","26","48","47","15","634",
"20230210","14","742 ","1","1","00","0","40","2","6","19","4","5","76",
"20230210","14","742 ","1","2","00","0","593","13","15","46","23","22","712",
"20230210","14","746 ","0","2","00","0","459","8","0","0","0","27","494",
"20230210","14","747 ","0","1","00","0","16","0","15","3","4","0","38",
"20230210","14","747 ","0","2","00","0","90","4","12","14","31","3","154",
"20230210","14","747 ","1","1","00","0","13","2","10","8","1","2","36",
"20230210","14","747 ","1","2","00","0","81","14","6","8","29","0","138",
"20230210","14","748 ","0","1","00","0","15","0","0","1","0","0","16",
"20230210","14","748 ","0","2","00","0","85","1","0","1","1","0","88",
"20230210","14","748 ","1","1","00","0","16","0","0","0","0","3","19",
"20230210","14","748 ","1","2","00","0","65","0","0","1","3","2","71",
"20230210","14","749 ","0","1","00","0","28","1","1","1","0","0","31",
"20230210","14","749 ","0","2","00","0","311","5","5","0","10","6","337",
"20230210","14","749 ","1","1","00","0","49","1","0","0","1","2","53",
"20230210","14","749 ","1","2","00","0","283","1","6","1","12","4","307",
"20230210","14","750 ","1","2","00","0","816","32","44","11","96","49","1048",
"20230210","14","751 ","1","1","00","0","63","3","4","7","5","5","87",
"20230210","14","751 ","1","2","00","0","535","11","1","4","27","32","610",
"20230210","14","752 ","0","1","00","0","59","5","7","3","0","2","76",
"20230210","14","752 ","0","2","00","0","612","16","5","8","18","41","700",
"20230210","14","752 ","1","1","00","0","70","4","7","5","4","5","95",
"20230210","14","752 ","1","2","00","0","663","22","5","14","64","40","808",
"20230210","14","753 ","0","1","00","0","24","0","5","1","1","2","33",
"20230210","14","753 ","0","2","00","0","252","9","7","10","10","15","303",
"20230210","14","753 ","1","1","00","0","33","5","8","3","2","3","54",
"20230210","14","753 ","1","2","00","0","291","6","9","4","18","15","343",
"20230210","14","754 ","0","2","00","0","80","1","0","0","0","3","84",
"20230210","14","754 ","1","2","00","0","73","3","0","0","0","3","79",
"20230210","14","755 ","0","1","00","0","35","6","21","6","1","3","72",
"20230210","14","755 ","0","2","00","0","429","21","14","11","48","8","531",
"20230210","14","755 ","1","1","00","0","33","8","19","6","3","7","76",
"20230210","14","755 ","1","2","00","0","370","32","23","18","51","18","512",
"20230210","14","756 ","0","1","00","0","14","4","15","2","1","0","36",
"20230210","14","756 ","0","2","00","0","167","20","10","4","18","3","222",
"20230210","14","756 ","1","1","00","0","15","2","9","2","1","1","30",
"20230210","14","756 ","1","2","00","0","114","12","8","6","19","2","161",
"20230210","14","757 ","0","1","00","0","38","9","12","6","1","0","66",
"20230210","14","757 ","0","2","00","0","282","18","21","25","35","9","390",
"20230210","14","757 ","1","1","00","0","28","4","15","8","4","3","62",
"20230210","14","757 ","1","2","00","0","206","30","18","15","26","8","303",
"20230210","14","760 ","1","2","00","0","1528","65","71","24","190","97","1975",
"20230210","14","762 ","0","2","00","0","53","1","0","0","0","2","56",
"20230210","14","762 ","1","2","00","0","44","1","1","0","0","1","47",
"20230210","14","765 ","0","1","00","0","4","0","0","0","0","0","4",
"20230210","14","765 ","0","2","00","0","29","0","0","0","0","1","30",
"20230210","14","765 ","1","1","00","0","5","0","0","0","0","1","6",
"20230210","14","765 ","1","2","00","0","43","0","0","0","0","1","44",
"20230210","14","766 ","0","1","00","0","14","1","0","0","2","0","17",
"20230210","14","766 ","0","2","00","0","73","0","0","0","1","6","80",
"20230210","14","766 ","1","1","00","0","6","0","0","0","0","2","8",
"20230210","14","766 ","1","2","00","0","83","1","1","0","0","0","85",
"20230210","14","767 ","0","2","00","0","8","0","0","0","0","0","8",
"20230210","14","767 ","1","2","00","0","5","0","0","0","0","0","5",
"20230210","14","768 ","0","2","00","0","5","0","0","0","0","0","5",
"20230210","14","768 ","1","1","00","0","2","0","0","0","0","0","2",
"20230210","14","768 ","1","2","00","0","7","0","0","0","0","0","7",
"20230210","14","770 ","1","2","00","0","384","9","50","12","85","21","561",
"20230210","14","771 ","0","2","00","0","42","0","0","0","0","5","47",
"20230210","14","771 ","1","1","00","0","8","0","1","0","0","1","10",
"20230210","14","771 ","1","2","00","0","40","0","0","0","0","1","41",
"20230210","14","772 ","0","1","00","0","39","3","17","7","2","2","70",
"20230210","14","772 ","0","2","00","0","429","17","14","18","21","24","523",
"20230210","14","772 ","1","1","00","0","35","4","20","6","1","5","71",
"20230210","14","772 ","1","2","00","0","387","23","16","27","27","16","496",
"20230210","14","773 ","0","1","00","0","11","1","2","0","1","1","16",
"20230210","14","773 ","0","2","00","0","241","13","1","7","10","10","282",
"20230210","14","773 ","1","1","00","0","15","2","6","1","0","4","28",
"20230210","14","773 ","1","2","00","0","193","9","5","9","11","7","234",
"20230210","14","774 ","0","1","00","0","38","1","6","0","0","0","45",
"20230210","14","774 ","0","2","00","0","318","9","6","6","3","13","355",
"20230210","14","774 ","1","1","00","0","27","0","6","4","0","2","39",
"20230210","14","774 ","1","2","00","0","331","6","6","7","7","12","369",
"20230210","14","775 ","0","1","00","0","25","0","6","0","0","0","31",
"20230210","14","775 ","0","2","00","0","369","5","2","3","14","9","402",
"20230210","14","775 ","1","1","00","0","22","1","7","1","0","1","32",
"20230210","14","775 ","1","2","00","0","349","8","6","5","18","13","399",
"20230210","14","776 ","0","1","00","0","56","2","5","4","0","3","70",
"20230210","14","776 ","0","2","00","0","729","15","7","7","17","40","815",
"20230210","14","776 ","1","1","00","0","59","1","5","1","1","10","77",
"20230210","14","776 ","1","2","00","0","663","15","7","8","12","41","746",
"20230210","14","777 ","0","1","00","0","37","1","0","0","1","1","40",
"20230210","14","777 ","0","2","00","0","308","4","1","2","2","19","336",
"20230210","14","777 ","1","1","00","0","23","0","0","0","1","8","32",
"20230210","14","777 ","1","2","00","0","362","6","1","3","4","24","400",
"20230210","14","778 ","0","1","00","0","4","0","3","0","0","1","8",
"20230210","14","778 ","0","2","00","0","56","1","1","2","0","3","63",
"20230210","14","778 ","1","1","00","0","5","0","3","0","0","1","9",
"20230210","14","778 ","1","2","00","0","66","3","2","2","2","3","78",
"20230210","14","779 ","0","1","00","0","59","0","2","0","0","2","63",
"20230210","14","779 ","0","2","00","0","530","6","4","2","12","34","588",
"20230210","14","779 ","1","1","00","0","63","4","3","5","0","17","92",
"20230210","14","779 ","1","2","00","0","563","9","3","2","15","31","623",
"20230210","14","780 ","1","2","00","0","489","19","56","17","116","23","720",
"20230210","14","876 ","0","1","11","0","31","4","9","4","2","3","53",
"20230210","14","876 ","0","2","11","0","355","27","9","17","18","28","454",
"20230210","14","876 ","1","1","11","0","21","2","11","6","2","4","46",
"20230210","14","876 ","1","2","11","0","265","24","30","16","20","16","371",
"20230210","14","981 ","0","1","00","0","46","2","4","2","3","0","57",
"20230210","14","981 ","0","2","00","0","336","5","11","5","25","10","392",
"20230210","14","981 ","1","1","00","0","49","1","8","4","2","5","69",
"20230210","14","981 ","1","2","00","0","303","6","8","10","35","4","366",
"20230210","14","982 ","0","1","00","0","32","2","2","3","0","1","40",
"20230210","14","982 ","0","2","00","0","193","3","5","2","6","8","217",
"20230210","14","982 ","1","1","00","0","23","1","4","2","2","1","33",
"20230210","14","982 ","1","2","00","0","173","3","3","4","3","3","189",
"20230210","14","983 ","0","1","00","0","20","1","0","0","2","0","23",
"20230210","14","983 ","0","2","00","0","127","2","1","3","6","2","141",
"20230210","14","983 ","1","1","00","0","8","1","3","1","1","0","14",
"20230210","14","983 ","1","2","00","0","84","1","2","0","3","3","93",
"20230210","14","984 ","0","1","00","0","41","1","3","1","0","1","47",
"20230210","14","984 ","0","2","00","0","251","6","3","6","30","2","298",
"20230210","14","984 ","1","1","00","0","39","0","3","0","1","1","44",
"20230210","14","984 ","1","2","00","0","274","7","3","1","19","4","308",
"20230210","14","985 ","0","1","00","0","28","1","2","1","0","1","33",
"20230210","14","985 ","0","2","00","0","214","7","3","4","7","3","238",
"20230210","14","985 ","1","1","00","0","21","2","2","0","1","2","28",
"20230210","14","985 ","1","2","00","0","132","3","3","1","3","2","144",
"20230210","14","986 ","0","1","00","0","29","0","2","1","1","0","33",
"20230210","14","986 ","0","2","00","0","249","3","4","5","12","5","278",
"20230210","14","986 ","1","1","00","0","36","2","3","2","0","3","46",
"20230210","14","986 ","1","2","00","0","219","2","2","7","12","6","248",
"20230210","14","987 ","0","1","00","0","99","3","12","5","2","0","121",
"20230210","14","987 ","0","2","00","0","587","5","6","8","58","12","676",
"20230210","14","987 ","1","1","00","0","109","1","5","3","4","11","133",
"20230210","14","987 ","1","2","00","0","658","10","8","9","55","16","756",
"20230210","15","011 ","0","1","00","1","375","13","21","16","11","60","496",
"20230210","15","011 ","0","2","00","1","3683","99","29","42","97","235","4185",
"20230210","15","011 ","1","1","00","1","397","19","32","18","10","62","538",
"20230210","15","011 ","1","2","00","1","3969","98","30","52","148","254","4551",
"20230210","15","012 ","0","1","00","1","10","0","0","2","0","3","15",
"20230210","15","012 ","0","2","00","1","48","0","0","1","1","2","52",
"20230210","15","012 ","1","1","00","1","8","1","0","0","0","0","9",
"20230210","15","012 ","1","2","00","1","58","2","0","0","2","3","65",
"20230210","15","013 ","0","1","00","1","39","0","3","2","1","8","53",
"20230210","15","013 ","0","2","00","1","166","4","5","2","8","8","193",
"20230210","15","013 ","1","1","00","1","31","3","7","1","0","4","46",
"20230210","15","013 ","1","2","00","1","150","6","4","1","12","4","177",
"20230210","15","025 ","0","1","08","1","440","0","3","9","1","4","457",
"20230210","15","025 ","0","2","08","1","294","0","2","0","1","16","313",
"20230210","15","025 ","1","1","08","1","388","3","1","5","3","1","401",
"20230210","15","025 ","1","2","08","1","240","2","1","0","4","12","259",
"20230210","15","029 ","0","1","00","1","115","5","9","8","8","15","160",
"20230210","15","029 ","0","2","00","1","826","21","7","10","142","31","1037",
"20230210","15","029 ","1","1","00","1","118","3","9","13","5","17","165",
"20230210","15","029 ","1","2","00","1","763","22","14","13","129","48","989",
"20230210","15","053 ","0","1","00","1","191","9","12","6","5","32","255",
"20230210","15","053 ","0","2","00","1","1853","38","27","32","43","110","2103",
"20230210","15","053 ","1","1","00","1","195","3","17","7","3","28","253",
"20230210","15","053 ","1","2","00","1","2164","66","38","19","48","137","2472",
"20230210","15","056 ","0","1","00","1","9","0","0","0","0","0","9",
